filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
FLT/P23/trackpad/P23T4/P23T4trackpadA,0.6653,1.3759,394.3411,9.1003,0.0000,0.0000,4.8080,14.5988,394.3411,3.0032,57.0000,400.0000,7.2271
FLT/P23/trackpad/P23T4/P23T4trackpadC,0.7879,1.5872,396.2022,2.3514,0.0000,0.0000,6.0433,6.1001,396.2022,4.9896,13.0000,400.0000,7.6701
FLT/P23/trackpad/P23T4/P23T4trackpadB,1.0071,1.8192,395.3655,4.0984,0.0000,0.0000,5.4802,9.0600,395.3655,3.9832,27.0000,400.0000,5.4416
FLT/P23/trackpad/P23T7/P23T7trackpadC,0.8171,1.4856,593.6502,0.8958,0.0000,0.0000,6.8249,5.2829,593.6502,5.5593,13.0000,600.0000,8.3527
FLT/P23/trackpad/P23T7/P23T7trackpadA,0.5646,1.1930,392.0349,8.9757,0.0000,0.0000,3.9338,27.4495,392.0349,3.0032,57.0000,400.0000,6.9669
FLT/P23/trackpad/P23T7/P23T7trackpadB,0.7321,1.2779,395.7925,3.1169,0.0000,0.0000,5.2698,10.5320,395.7925,3.9832,27.0000,400.0000,7.1983
FLT/P23/trackpad/P23T2/P23T2trackpadC,1.0772,2.5281,395.0085,1.9091,0.0000,0.0000,6.2860,5.1277,395.0085,4.9896,13.0000,400.0000,5.8356
FLT/P23/trackpad/P23T2/P23T2trackpadA,0.7477,1.4948,392.9901,9.1559,0.0000,0.0000,4.0173,25.8656,392.9901,3.0032,57.0000,400.0000,5.3727
FLT/P23/trackpad/P23T2/P23T2trackpadB,0.7116,1.4347,396.1352,2.4871,0.0000,0.0000,5.5255,8.7911,396.1352,3.9832,27.0000,400.0000,7.7644
FLT/P23/trackpad/P23T3/P23T3trackpadB,0.9110,1.8383,397.9356,4.6709,0.0000,0.0000,5.0264,12.5966,397.9356,3.9832,27.0000,400.0000,5.5174
FLT/P23/trackpad/P23T3/P23T3trackpadA,0.6120,1.3311,394.9746,7.5472,0.0000,0.0000,4.5545,17.5554,394.9746,3.0032,57.0000,400.0000,7.4420
FLT/P23/trackpad/P23T3/P23T3trackpadC,1.3510,2.1094,593.8758,2.9637,0.0909,0.0000,6.9252,4.9270,593.8758,5.5593,13.0000,600.0000,5.1260
FLT/P23/trackpad/P23T1/P23T1trackpadC,1.1104,2.0995,395.2589,2.0566,0.0000,0.0000,6.7492,3.7088,395.2589,4.9896,13.0000,400.0000,6.0784
FLT/P23/trackpad/P23T1/P23T1trackpadA,0.9766,2.3579,398.2647,9.9804,0.0000,0.0000,4.2841,21.5483,398.2647,3.0032,57.0000,400.0000,4.3866
FLT/P23/trackpad/P23T1/P23T1trackpadB,0.8356,1.5415,393.5101,3.7522,0.0000,0.0000,5.8678,6.8560,393.5101,3.9832,27.0000,400.0000,7.0220
FLT/P23/trackpad/P23T8/P23T8trackpadB,0.6015,1.1305,394.6653,4.5222,0.0000,0.0000,5.0656,12.1478,394.6653,3.9832,27.0000,400.0000,8.4222
FLT/P23/trackpad/P23T8/P23T8trackpadC,0.6966,1.3830,396.2268,2.1341,0.0000,0.0000,6.2226,5.3779,396.2268,4.9896,13.0000,400.0000,8.9323
FLT/P23/trackpad/P23T8/P23T8trackpadA,0.4971,1.0693,390.5278,7.5571,0.0000,0.0000,4.0692,24.7387,390.5278,3.0032,57.0000,400.0000,8.1860
FLT/P23/trackpad/P23T6/P23T6trackpadB,0.6305,1.2963,394.7764,6.3710,0.0000,0.0000,5.0101,12.6427,394.7764,3.9832,27.0000,400.0000,7.9457
FLT/P23/trackpad/P23T6/P23T6trackpadC,0.8347,2.1757,396.8573,2.5052,0.0909,0.0000,6.1310,5.7446,396.8573,4.9896,13.0000,400.0000,7.3452
FLT/P23/trackpad/P23T6/P23T6trackpadA,0.5825,1.2537,390.8109,8.7214,0.0000,0.0000,4.0017,26.0205,390.8109,3.0032,57.0000,400.0000,6.8705
FLT/P2/fingers/P2F4/P2F4fingersB,1.1391,2.4844,393.0402,5.1643,0.0909,0.0000,4.8545,14.0725,393.0402,3.9832,27.0000,400.0000,4.2617
FLT/P2/fingers/P2F4/P2F4fingersC,0.2864,1.8505,394.9774,3.6276,0.2727,0.0000,5.8154,7.1410,394.9774,4.9896,13.0000,400.0000,20.3068
FLT/P2/fingers/P2F4/P2F4fingersA,1.0452,1.9179,400.2112,9.6686,0.1818,0.0000,3.9966,26.7472,400.2112,3.0032,57.0000,400.0000,3.8237
FLT/P2/fingers/P2F5/P2F5fingersA,0.6341,1.7670,390.7987,10.0511,0.0000,0.0000,4.0353,25.3835,390.7987,3.0032,57.0000,400.0000,6.3638
FLT/P2/fingers/P2F5/P2F5fingersC,1.0698,2.9231,396.9705,4.7499,0.4545,0.0000,7.4104,2.3472,396.9705,4.9896,13.0000,400.0000,6.9267
FLT/P2/fingers/P2F5/P2F5fingersB,0.7673,2.3285,391.5922,7.7236,0.1818,0.0000,5.3787,9.6440,391.5922,3.9832,27.0000,400.0000,7.0096
FLT/P2/fingers/P2F6/P2F6fingersC,2.6058,3.7442,395.3669,5.1169,0.4545,0.0000,6.8314,3.5024,395.3669,4.9896,13.0000,400.0000,2.6216
FLT/P2/fingers/P2F6/P2F6fingersA,0.7482,1.8168,387.1389,12.5076,0.0909,0.0000,4.1465,23.1682,387.1389,3.0032,57.0000,400.0000,5.5419
FLT/P2/fingers/P2F6/P2F6fingersB,0.7293,1.9744,400.5371,4.4624,0.0000,0.0000,4.8952,13.9283,400.5371,3.9832,27.0000,400.0000,6.7124
FLT/P2/fingers/P2F1/P2F1fingersA,0.5413,2.8920,394.4766,5.7025,0.0909,0.0000,4.1045,24.3479,394.4766,3.0032,57.0000,400.0000,7.5826
FLT/P2/fingers/P2F1/P2F1fingersB,0.9941,2.8105,393.9985,7.3316,0.1818,0.0000,5.0618,12.1606,393.9985,3.9832,27.0000,400.0000,5.0917
FLT/P2/fingers/P2F1/P2F1fingersC,5.3440,9.5732,394.9872,4.8108,0.3636,0.0000,5.8794,6.8255,394.9872,4.9896,13.0000,400.0000,1.1002
FLT/P2/fingers/P2F8/P2F8fingersA,0.7060,1.7369,393.2018,8.5975,0.0909,0.0000,4.6759,16.0088,393.2018,3.0032,57.0000,400.0000,6.6231
FLT/P2/fingers/P2F8/P2F8fingersB,0.5190,2.2104,393.4541,11.0864,0.2727,0.0000,5.9180,6.6168,393.4541,3.9832,27.0000,400.0000,11.4027
FLT/P2/fingers/P2F8/P2F8fingersC,0.5541,2.3259,391.9956,3.7315,0.3636,0.0000,6.0926,5.8298,391.9956,4.9896,13.0000,400.0000,10.9945
FLT/P2/fingers/P2F3/P2F3fingersB,0.6950,1.8819,393.3121,4.9462,0.0000,0.0000,4.9594,13.0614,393.3121,3.9832,27.0000,400.0000,7.1359
FLT/P2/fingers/P2F3/P2F3fingersA,-0.0068,1.9701,385.2700,17.2961,0.1818,0.0000,4.4518,18.4482,385.2700,3.0032,57.0000,400.0000,-656.8225
FLT/P2/fingers/P2F3/P2F3fingersC,1.2520,2.9945,393.5657,2.2269,0.2727,0.0000,6.1326,5.6906,393.5657,4.9896,13.0000,400.0000,4.8982
FLT/P2/fingers/P2F2/P2F2fingersC,1.2667,3.8246,596.4311,6.2693,0.4545,0.0000,6.5573,6.4010,596.4311,5.5593,13.0000,600.0000,5.1768
FLT/P2/fingers/P2F2/P2F2fingersA,1.1045,2.5919,393.9557,13.2345,0.0909,0.0000,4.0354,25.5855,393.9557,3.0032,57.0000,400.0000,3.6536
FLT/P2/fingers/P2F2/P2F2fingersB,0.6896,2.5580,394.2704,4.8728,0.1818,0.0000,4.8094,14.5816,394.2704,3.9832,27.0000,400.0000,6.9746
FLT/P2/fingers/P2F7/P2F7fingersA,0.6724,1.6934,386.8269,10.3136,0.0909,0.0000,3.9537,26.6872,386.8269,3.0032,57.0000,400.0000,5.8800
FLT/P2/fingers/P2F7/P2F7fingersB,0.7111,1.9758,391.7392,3.6851,0.0000,0.0000,5.3105,10.1267,391.7392,3.9832,27.0000,400.0000,7.4681
FLT/P2/fingers/P2F7/P2F7fingersC,2.7878,3.6580,594.7394,2.5563,0.4545,0.0000,6.9349,4.9011,594.7394,5.5593,13.0000,600.0000,2.4875
FLT/P2/trackpad/P2T1/P2T1trackpadC,1.3199,0.4201,397.2453,2.6837,0.0909,0.0000,6.5776,4.2033,397.2453,4.9896,13.0000,400.0000,4.9834
FLT/P2/trackpad/P2T1/P2T1trackpadA,0.9972,0.1326,388.5007,5.6806,0.0000,0.0000,4.2007,22.3425,388.5007,3.0032,57.0000,400.0000,4.2126
FLT/P2/trackpad/P2T1/P2T1trackpadB,1.1181,0.2107,394.4527,4.1361,0.0000,0.0000,5.0417,12.3508,394.4527,3.9832,27.0000,400.0000,4.5092
FLT/P2/trackpad/P2T6/P2T6trackpadA,0.8725,0.1278,382.6748,6.6502,0.0000,0.0000,4.1497,22.8465,382.6748,3.0032,57.0000,400.0000,4.7564
FLT/P2/trackpad/P2T6/P2T6trackpadB,1.0512,0.3477,390.7701,5.5336,0.0000,0.0000,5.5378,8.5963,390.7701,3.9832,27.0000,400.0000,5.2682
FLT/P2/trackpad/P2T6/P2T6trackpadC,1.1849,0.2524,395.4891,1.9959,0.1818,0.0000,6.2331,5.3285,395.4891,4.9896,13.0000,400.0000,5.2605
FLT/P2/trackpad/P2T3/P2T3trackpadC,1.2393,0.2784,394.9226,3.7360,0.1818,0.0000,6.1948,5.4658,394.9226,4.9896,13.0000,400.0000,4.9985
FLT/P2/trackpad/P2T3/P2T3trackpadB,1.1055,0.1834,394.4346,7.9168,0.0909,0.0000,5.4844,9.0122,394.4346,3.9832,27.0000,400.0000,4.9610
FLT/P2/trackpad/P2T3/P2T3trackpadA,0.9425,0.1706,384.5556,7.4760,0.0000,0.0000,4.1943,22.2197,384.5556,3.0032,57.0000,400.0000,4.4500
FLT/P2/trackpad/P2T7/P2T7trackpadA,0.9432,0.2358,385.4416,7.4753,0.0000,0.0000,3.8982,27.7098,385.4416,3.0032,57.0000,400.0000,4.1330
FLT/P2/trackpad/P2T7/P2T7trackpadC,1.1281,0.2417,394.0160,3.1926,0.2727,0.0000,6.6996,3.8277,394.0160,4.9896,13.0000,400.0000,5.9387
FLT/P2/trackpad/P2T7/P2T7trackpadB,0.9989,0.1216,394.5964,3.4976,0.0000,0.0000,5.7809,7.3095,394.5964,3.9832,27.0000,400.0000,5.7873
FLT/P2/trackpad/P2T2/P2T2trackpadC,1.5350,0.2698,593.7264,2.4260,0.0000,0.0000,6.5211,6.5358,593.7264,5.5593,13.0000,600.0000,4.2483
FLT/P2/trackpad/P2T2/P2T2trackpadB,1.2625,0.2286,396.6225,5.6090,0.0000,0.0000,5.7016,7.7705,396.6225,3.9832,27.0000,400.0000,4.5160
FLT/P2/trackpad/P2T2/P2T2trackpadA,0.9596,0.1758,385.0545,7.4544,0.0000,0.0000,4.3833,19.3795,385.0545,3.0032,57.0000,400.0000,4.5677
FLT/P2/trackpad/P2T8/P2T8trackpadC,1.3325,0.3016,396.6767,3.7777,0.2727,0.0000,6.2571,5.2551,396.6767,4.9896,13.0000,400.0000,4.6958
FLT/P2/trackpad/P2T8/P2T8trackpadA,0.9358,0.1991,386.3801,8.2179,0.0909,0.0000,4.2307,21.7376,386.3801,3.0032,57.0000,400.0000,4.5210
FLT/P2/trackpad/P2T8/P2T8trackpadB,1.0485,0.1816,394.6381,4.2504,0.0000,0.0000,4.9757,12.9536,394.6381,3.9832,27.0000,400.0000,4.7457
FLT/P2/trackpad/P2T4/P2T4trackpadB,1.0028,0.1674,393.3087,6.9621,0.0909,0.0000,5.0969,11.8387,393.3087,3.9832,27.0000,400.0000,5.0826
FLT/P2/trackpad/P2T4/P2T4trackpadA,0.9679,0.3239,391.0374,6.6741,0.0000,0.0000,4.2344,21.9411,391.0374,3.0032,57.0000,400.0000,4.3747
FLT/P2/trackpad/P2T4/P2T4trackpadC,1.2404,0.1447,396.5175,3.6724,0.0909,0.0000,6.7256,3.7824,396.5175,4.9896,13.0000,400.0000,5.4221
FLT/P2/trackpad/P2T5/P2T5trackpadA,0.8941,0.1321,392.5631,11.2505,0.0000,0.0000,4.0106,25.9676,392.5631,3.0032,57.0000,400.0000,4.4856
FLT/P2/trackpad/P2T5/P2T5trackpadC,1.4517,0.3809,397.3321,3.6174,0.3636,0.0000,6.1886,5.5231,397.3321,4.9896,13.0000,400.0000,4.2630
FLT/P2/trackpad/P2T5/P2T5trackpadB,1.0800,0.1472,393.9421,6.6111,0.1818,0.0000,4.9293,13.3675,393.9421,3.9832,27.0000,400.0000,4.5642
FLT/P25/fingers/P25F6/P25F6fingersA,0.6075,1.7451,393.8153,7.5796,0.0000,0.0000,3.8862,28.5645,393.8153,3.0032,57.0000,400.0000,6.3966
FLT/P25/fingers/P25F6/P25F6fingersC,0.4190,1.9805,393.9004,2.1326,0.2727,0.0000,6.0089,6.2133,393.9004,4.9896,13.0000,400.0000,14.3411
FLT/P25/fingers/P25F6/P25F6fingersB,0.8715,2.5790,395.7335,4.7055,0.0000,0.0000,5.1946,11.1097,395.7335,3.9832,27.0000,400.0000,5.9602
FLT/P25/fingers/P25F5/P25F5fingersA,0.6438,1.7864,394.6247,9.7186,0.0000,0.0000,3.8611,29.1630,394.6247,3.0032,57.0000,400.0000,5.9972
FLT/P25/fingers/P25F5/P25F5fingersC,1.1155,2.8592,396.1234,3.4100,0.0909,0.0000,6.3401,4.9506,396.1234,4.9896,13.0000,400.0000,5.6837
FLT/P25/fingers/P25F5/P25F5fingersB,0.6716,1.7472,393.9953,6.5164,0.0000,0.0000,5.0443,12.3135,393.9953,3.9832,27.0000,400.0000,7.5104
FLT/P25/fingers/P25F7/P25F7fingersA,0.6697,2.0381,397.2816,7.3571,0.0000,0.0000,5.0818,12.0880,397.2816,3.0032,57.0000,400.0000,7.5878
FLT/P25/fingers/P25F7/P25F7fingersC,0.6169,2.7344,397.9039,6.4448,0.1818,0.0000,6.2477,5.3060,397.9039,4.9896,13.0000,400.0000,10.1278
FLT/P25/fingers/P25F7/P25F7fingersB,0.8738,2.2819,395.3710,4.2924,0.0000,0.0000,5.7177,7.6582,395.3710,3.9832,27.0000,400.0000,6.5434
FLT/P25/fingers/P25F1/P25F1fingersA,1.8310,5.4521,395.0615,7.5406,0.0909,0.0000,5.0272,12.4985,395.0615,3.0032,57.0000,400.0000,2.7456
FLT/P25/fingers/P25F1/P25F1fingersC,0.2225,3.5361,396.6281,4.5447,0.2727,0.0000,6.7274,3.7788,396.6281,4.9896,13.0000,400.0000,30.2355
FLT/P25/fingers/P25F1/P25F1fingersB,1.0540,2.7538,397.4789,7.7382,0.2727,0.0000,5.0341,12.5129,397.4789,3.9832,27.0000,400.0000,4.7762
FLT/P25/fingers/P25F4/P25F4fingersB,0.6442,1.7377,396.5217,6.9531,0.0000,0.0000,5.1920,11.1524,396.5217,3.9832,27.0000,400.0000,8.0598
FLT/P25/fingers/P25F4/P25F4fingersC,0.6515,2.1387,395.8473,2.9276,0.0909,0.0000,6.4604,4.5468,395.8473,4.9896,13.0000,400.0000,9.9163
FLT/P25/fingers/P25F4/P25F4fingersA,0.5256,1.5265,398.6973,10.3141,0.0000,0.0000,4.1291,24.1662,398.6973,3.0032,57.0000,400.0000,7.8555
FLT/P25/fingers/P25F2/P25F2fingersA,1.0339,3.7639,394.9583,11.3820,0.0000,0.0000,3.8932,28.5000,394.9583,3.0032,57.0000,400.0000,3.7655
FLT/P25/fingers/P25F2/P25F2fingersC,1.6804,4.7351,397.6182,5.6246,0.2727,0.0000,6.4228,4.6891,397.6182,4.9896,13.0000,400.0000,3.8223
FLT/P25/fingers/P25F2/P25F2fingersB,1.6199,3.5008,394.6317,7.8775,0.0909,0.0000,5.5853,8.3946,394.6317,3.9832,27.0000,400.0000,3.4479
FLT/P25/fingers/P25F3/P25F3fingersB,1.7971,4.5317,397.8606,4.7724,0.0000,0.0000,4.8770,14.0165,397.8606,3.9832,27.0000,400.0000,2.7138
FLT/P25/fingers/P25F3/P25F3fingersA,0.6353,1.8632,396.2015,9.0512,0.0000,0.0000,4.0410,25.6250,396.2015,3.0032,57.0000,400.0000,6.3611
FLT/P25/fingers/P25F3/P25F3fingersC,0.8884,3.5717,577.5072,49.0621,0.0909,0.0000,6.7585,5.3838,577.5072,5.5593,13.0000,600.0000,7.6074
FLT/P25/fingers/P25F8/P25F8fingersB,1.8164,4.1991,397.2391,6.0310,0.0909,0.0000,5.5874,8.4371,397.2391,3.9832,27.0000,400.0000,3.0761
FLT/P25/fingers/P25F8/P25F8fingersA,0.6931,1.8428,395.7698,12.4308,0.0909,0.0000,3.9288,27.8124,395.7698,3.0032,57.0000,400.0000,5.6685
FLT/P25/fingers/P25F8/P25F8fingersC,1.2723,2.5946,593.8947,2.7444,0.0909,0.0000,6.7471,5.5806,593.8947,5.5593,13.0000,600.0000,5.3031
FLT/P25/trackpad/P25T2/P25T2trackpadC,0.6069,1.5203,394.9920,1.9708,0.0909,0.0000,6.3210,5.0030,394.9920,4.9896,13.0000,400.0000,10.4153
FLT/P25/trackpad/P25T2/P25T2trackpadB,0.5908,1.2266,395.7720,4.2255,0.0000,0.0000,4.8761,13.9518,395.7720,3.9832,27.0000,400.0000,8.2532
FLT/P25/trackpad/P25T2/P25T2trackpadA,0.6121,1.3411,388.6436,9.6152,0.0000,0.0000,4.2066,22.2543,388.6436,3.0032,57.0000,400.0000,6.8725
FLT/P25/trackpad/P25T5/P25T5trackpadA,0.4702,1.0659,389.1382,5.4193,0.0000,0.0000,4.4154,19.1324,389.1382,3.0032,57.0000,400.0000,9.3909
FLT/P25/trackpad/P25T5/P25T5trackpadC,0.7798,1.6105,395.6209,2.6426,0.0000,0.0000,6.2103,5.4162,395.6209,4.9896,13.0000,400.0000,7.9638
FLT/P25/trackpad/P25T5/P25T5trackpadB,0.5975,1.3027,394.5973,6.4149,0.0000,0.0000,5.2302,10.8001,394.5973,3.9832,27.0000,400.0000,8.7529
FLT/P25/trackpad/P25T6/P25T6trackpadA,0.5214,1.1409,388.6539,7.5517,0.0000,0.0000,4.1548,23.1176,388.6539,3.0032,57.0000,400.0000,7.9691
FLT/P25/trackpad/P25T6/P25T6trackpadC,0.6284,1.2832,395.2937,1.4267,0.0000,0.0000,6.5956,4.1301,395.2937,4.9896,13.0000,400.0000,10.4965
FLT/P25/trackpad/P25T6/P25T6trackpadB,0.5376,1.1999,393.0802,3.6958,0.0000,0.0000,5.1609,11.3030,393.0802,3.9832,27.0000,400.0000,9.5993
FLT/P25/trackpad/P25T7/P25T7trackpadB,0.6979,1.2914,393.2966,3.9799,0.0909,0.0000,5.7021,7.7029,393.2966,3.9832,27.0000,400.0000,8.1703
FLT/P25/trackpad/P25T7/P25T7trackpadA,0.5234,1.1613,384.4476,6.2599,0.0000,0.0000,4.6817,15.5866,384.4476,3.0032,57.0000,400.0000,8.9455
FLT/P25/trackpad/P25T7/P25T7trackpadC,0.7912,1.5878,395.8744,1.3215,0.0000,0.0000,6.1109,5.8118,395.8744,4.9896,13.0000,400.0000,7.7238
FLT/P25/trackpad/P25T3/P25T3trackpadB,0.6026,1.6567,395.7100,5.8907,0.0000,0.0000,5.5582,8.5806,395.7100,3.9832,27.0000,400.0000,9.2231
FLT/P25/trackpad/P25T3/P25T3trackpadC,0.6786,1.3733,395.2814,2.1132,0.0000,0.0000,6.2280,5.3447,395.2814,4.9896,13.0000,400.0000,9.1772
FLT/P25/trackpad/P25T3/P25T3trackpadA,0.5182,1.0890,390.9471,6.3169,0.0000,0.0000,4.3519,20.1309,390.9471,3.0032,57.0000,400.0000,8.3985
FLT/P25/trackpad/P25T1/P25T1trackpadA,0.5454,1.1764,390.3378,6.7978,0.0000,0.0000,4.3253,20.4934,390.3378,3.0032,57.0000,400.0000,7.9311
FLT/P25/trackpad/P25T1/P25T1trackpadC,0.9957,1.8435,593.4619,2.4142,0.0000,0.0000,6.8539,5.1752,593.4619,5.5593,13.0000,600.0000,6.8833
FLT/P25/trackpad/P25T1/P25T1trackpadB,1.4253,3.6266,396.1796,4.9360,0.0000,0.0000,5.1856,11.1939,396.1796,3.9832,27.0000,400.0000,3.6383
FLT/P25/trackpad/P25T4/P25T4trackpadB,0.5657,1.2997,395.0233,4.1142,0.0000,0.0000,5.4485,9.2584,395.0233,3.9832,27.0000,400.0000,9.6309
FLT/P25/trackpad/P25T4/P25T4trackpadA,0.5390,1.1932,386.6828,5.4052,0.0000,0.0000,4.0686,24.5061,386.6828,3.0032,57.0000,400.0000,7.5484
FLT/P25/trackpad/P25T4/P25T4trackpadC,0.7725,1.7561,395.2247,1.9468,0.0000,0.0000,6.4684,4.5144,395.2247,4.9896,13.0000,400.0000,8.3738
FLT/P25/trackpad/P25T8/P25T8trackpadA,0.4595,1.0207,389.2255,3.8373,0.0000,0.0000,4.9997,12.5581,389.2255,3.0032,57.0000,400.0000,10.8819
FLT/P25/trackpad/P25T8/P25T8trackpadB,0.5757,1.2100,392.4408,2.4487,0.0000,0.0000,5.5492,8.5641,392.4408,3.9832,27.0000,400.0000,9.6386
FLT/P25/trackpad/P25T8/P25T8trackpadC,0.7143,1.4519,393.7618,1.0809,0.0000,0.0000,6.3232,4.9798,393.7618,4.9896,13.0000,400.0000,8.8527
FLT/P6/trackpad/P6T2/P6T2trackpadC,1.1925,2.3791,394.6650,3.1585,0.2727,0.0000,6.6152,4.0672,394.6650,4.9896,13.0000,400.0000,5.5474
FLT/P6/trackpad/P6T2/P6T2trackpadB,1.0532,2.1382,393.9933,4.8521,0.0000,0.0000,5.2516,10.6204,393.9933,3.9832,27.0000,400.0000,4.9864
FLT/P6/trackpad/P6T2/P6T2trackpadA,0.8237,1.8833,390.7674,4.8879,0.0000,0.0000,4.9266,13.2852,390.7674,3.0032,57.0000,400.0000,5.9809
FLT/P6/trackpad/P6T3/P6T3trackpadC,1.3780,2.0599,393.7495,2.4630,0.1818,0.0000,5.9855,6.3141,393.7495,4.9896,13.0000,400.0000,4.3436
FLT/P6/trackpad/P6T3/P6T3trackpadA,0.8081,1.7523,392.3565,8.5300,0.0000,0.0000,4.3729,19.8966,392.3565,3.0032,57.0000,400.0000,5.4114
FLT/P6/trackpad/P6T3/P6T3trackpadB,0.8621,2.0758,396.4613,6.4513,0.0000,0.0000,5.0831,12.0518,396.4613,3.9832,27.0000,400.0000,5.8962
FLT/P6/trackpad/P6T7/P6T7trackpadA,0.6929,1.4738,395.7375,8.7365,0.0000,0.0000,4.3596,20.2644,395.7375,3.0032,57.0000,400.0000,6.2917
FLT/P6/trackpad/P6T7/P6T7trackpadC,1.6167,2.6414,593.0924,1.7667,0.0909,0.0000,7.0839,4.4043,593.0924,5.5593,13.0000,600.0000,4.3817
FLT/P6/trackpad/P6T7/P6T7trackpadB,0.8486,2.0896,394.5371,5.0699,0.0000,0.0000,4.9872,12.8446,394.5371,3.9832,27.0000,400.0000,5.8767
FLT/P6/trackpad/P6T6/P6T6trackpadA,0.7226,1.5408,385.9207,5.1682,0.0000,0.0000,4.2414,21.5423,385.9207,3.0032,57.0000,400.0000,5.8694
FLT/P6/trackpad/P6T6/P6T6trackpadC,1.0934,1.8877,394.5264,2.0128,0.0909,0.0000,6.9174,3.2910,394.5264,4.9896,13.0000,400.0000,6.3265
FLT/P6/trackpad/P6T6/P6T6trackpadB,0.7683,2.0409,393.4078,3.9167,0.0000,0.0000,5.8674,6.8564,393.4078,3.9832,27.0000,400.0000,7.6371
FLT/P6/trackpad/P6T1/P6T1trackpadA,0.8196,1.8647,387.8894,6.9493,0.0000,0.0000,4.4292,18.8812,387.8894,3.0032,57.0000,400.0000,5.4038
FLT/P6/trackpad/P6T1/P6T1trackpadB,0.9357,2.0352,391.1791,5.5144,0.0000,0.0000,5.0038,12.5849,391.1791,3.9832,27.0000,400.0000,5.3474
FLT/P6/trackpad/P6T1/P6T1trackpadC,1.1979,2.5328,393.2776,2.7602,0.2727,0.0000,6.4281,4.6209,393.2776,4.9896,13.0000,400.0000,5.3662
FLT/P6/trackpad/P6T5/P6T5trackpadC,1.5968,2.8870,395.0477,2.7359,0.0909,0.0000,6.4829,4.4668,395.0477,4.9896,13.0000,400.0000,4.0599
FLT/P6/trackpad/P6T5/P6T5trackpadB,0.7601,1.5875,393.8784,4.8349,0.0000,0.0000,4.9917,12.7810,393.8784,3.9832,27.0000,400.0000,6.5673
FLT/P6/trackpad/P6T5/P6T5trackpadA,0.7134,1.5831,391.0362,9.1772,0.0000,0.0000,3.9009,28.0547,391.0362,3.0032,57.0000,400.0000,5.4684
FLT/P6/trackpad/P6T4/P6T4trackpadA,0.8995,1.9880,394.2014,7.7254,0.0000,0.0000,4.0097,26.0923,394.2014,3.0032,57.0000,400.0000,4.4575
FLT/P6/trackpad/P6T4/P6T4trackpadB,0.9303,1.8284,392.9837,3.4987,0.0000,0.0000,5.2367,10.7064,392.9837,3.9832,27.0000,400.0000,5.6292
FLT/P6/trackpad/P6T4/P6T4trackpadC,1.0979,1.9871,394.8225,2.5646,0.0909,0.0000,6.1960,5.4598,394.8225,4.9896,13.0000,400.0000,5.6435
FLT/P6/trackpad/P6T8/P6T8trackpadC,0.9346,1.8431,394.4176,1.8890,0.0000,0.0000,6.3525,4.8868,394.4176,4.9896,13.0000,400.0000,6.7967
FLT/P6/trackpad/P6T8/P6T8trackpadB,0.7574,1.7553,396.1488,3.4173,0.0000,0.0000,5.5171,8.8439,396.1488,3.9832,27.0000,400.0000,7.2846
FLT/P6/trackpad/P6T8/P6T8trackpadA,0.7113,1.6309,394.7889,4.8683,0.0000,0.0000,5.1764,11.2277,394.7889,3.0032,57.0000,400.0000,7.2777
FLT/P24/trackpad/P24T4/P24T4trackpadA,0.5258,1.1950,384.8011,7.6364,0.0000,0.0000,3.7400,31.1285,384.8011,3.0032,57.0000,400.0000,7.1128
FLT/P24/trackpad/P24T4/P24T4trackpadB,0.5848,1.1367,391.9858,3.8159,0.0909,0.0000,5.5520,8.5370,391.9858,3.9832,27.0000,400.0000,9.4939
FLT/P24/trackpad/P24T4/P24T4trackpadC,0.5895,1.2198,395.8777,2.1678,0.0000,0.0000,6.1977,5.4678,395.8777,4.9896,13.0000,400.0000,10.5128
FLT/P24/trackpad/P24T6/P24T6trackpadB,0.5167,1.0313,397.3671,2.2385,0.0000,0.0000,5.6106,8.3028,397.3671,3.9832,27.0000,400.0000,10.8579
FLT/P24/trackpad/P24T6/P24T6trackpadA,0.4618,1.0166,388.2428,10.3962,0.0000,0.0000,4.1676,22.8761,388.2428,3.0032,57.0000,400.0000,9.0244
FLT/P24/trackpad/P24T6/P24T6trackpadC,0.7016,1.4512,396.4253,1.7888,0.0000,0.0000,7.3130,2.5087,396.4253,4.9896,13.0000,400.0000,10.4228
FLT/P24/trackpad/P24T8/P24T8trackpadC,0.6027,1.0877,395.8584,1.8646,0.0000,0.0000,6.3771,4.8205,395.8584,4.9896,13.0000,400.0000,10.5804
FLT/P24/trackpad/P24T8/P24T8trackpadA,0.4749,0.9815,395.2991,6.4038,0.0000,0.0000,4.9235,13.4700,395.2991,3.0032,57.0000,400.0000,10.3672
FLT/P24/trackpad/P24T8/P24T8trackpadB,0.4892,1.0551,393.3569,4.0248,0.0000,0.0000,5.4988,8.8960,393.3569,3.9832,27.0000,400.0000,11.2408
FLT/P24/trackpad/P24T1/P24T1trackpadC,0.8226,1.6073,396.0073,2.0740,0.0000,0.0000,6.4573,4.5588,396.0073,4.9896,13.0000,400.0000,7.8495
FLT/P24/trackpad/P24T1/P24T1trackpadB,1.1747,2.0897,393.3484,6.3600,0.0909,0.0000,4.8138,14.5012,393.3484,3.9832,27.0000,400.0000,4.0979
